"purchase_id","player_id","purchase_amount","purchase_date","payment_method","days_since_install","purchase_segment","is_first_purchase","data_version","created_at"
"98f9ce69-db14-48c9-9821-9d756fb8693f","bf421c5b-7241-4938-a23a-a0e7bf90de81",181.32,"2025-08-04","Paypal",24,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9932db1b-1782-4388-ae80-dc8e6dcddabe","9ed73151-28ae-4124-96a8-d72c3bc1ace2",14.60,"2025-01-14","Gift Card",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"99461741-fff4-4ed5-adea-93216656fc31","da9dc083-a1d5-4585-a39a-b2c0a4b374e8",12.60,"2025-08-13","Gift Card",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9960a1b1-10da-4a3b-8a40-59e6500b39da","bb0cf750-9fd2-4329-acc8-dc40dedaff3d",6.17,"2025-06-07","Gift Card",11,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"999d743a-7750-4d42-8528-d1bb4ed14186","1210b6db-674a-4ea8-9a80-072df03adfed",17.06,"2025-03-23","Credit Card",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"99b4e13f-b32f-4a7d-aad1-863616db7a09","4a2279f0-2283-4dd6-be14-cf2141c435a9",8.02,"2025-04-25","Apple Pay",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"99d7e65c-bbe5-4fdf-9b1c-3385e7ba5d29","9affb89a-8df9-4d17-8fff-a21b81a949ca",440.48,"2025-06-01","Debit Card",2,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"99ed037c-7e5c-4cdf-8674-3660ccbe7504","88f86a8a-ba9f-496f-bc11-3fc241673db9",19.09,"2025-04-28","Apple Pay",1,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"99f4b505-5b9c-4fb7-bf43-dd0bb988471f","c3e54d15-a07f-4c0f-af46-582fc8fa0b5c",0.14,"2025-02-22","Google Pay",28,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"99f4c6e1-9254-4daa-bbf5-c4634059d275","3e38f13d-0869-44c3-aec1-f204f7a370ef",17.44,"2025-01-04","Debit Card",12,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9a0492f2-b468-41a8-b591-e562a39b12cd","28774c61-a933-4ae9-8503-cf5967e56d5c",11.07,"2025-07-15","Carrier Billing",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9a2af555-659b-459d-bde0-878cebed5b1c","475e706b-543c-47d8-85da-2da0b89ebe51",9.00,"2025-02-14","Apple Pay",11,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9a2b4a9d-ffae-422f-a493-a7deb5fc8d19","45aec45a-b3b8-4154-a53b-38cf145fffd5",109.49,"2025-02-17","Carrier Billing",1,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9a93b24d-2809-453d-8232-5e285b64906f","292ce07a-530a-491c-9d07-ca8b1b8960eb",12.21,"2025-05-24","Google Pay",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9a9846e4-fbc7-4d11-942e-32447a964218","6cfb914e-02e9-4682-9826-f9aea04ce6d6",0.97,"2025-05-19","Credit Card",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9a9e368a-01be-4cb9-a410-80ad2668a32d","46c13cf7-2296-4773-bfad-dadebcc53a8e",17.62,"2025-05-31","Gift Card",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ab270eb-4019-4137-babc-cf67f9b36247","44442e78-e6cf-4c6e-8aa3-a203921c14f5",429.18,"2025-02-09","Google Pay",18,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ab8a4a5-e7e7-40c7-b868-b50af9d30aa1","373d406e-091c-4ea7-ac1c-cd23c4c47139",366.80,"2025-02-27","Google Pay",5,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ade88cb-0872-4cf7-ac14-802dd8080099","b6208d5f-f05f-4b64-a9be-f0e3262c3952",18.17,"2025-05-03","Google Pay",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b04a7ea-b548-4326-bcaf-e8cfc35ebfdf","784b9195-cd57-4fa2-85e0-3101150bab2f",16.15,"2025-03-20","Carrier Billing",28,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b09ac01-0cdd-4529-b6e5-e98b60cffd6a","ae465785-5c21-4574-b7a3-7feda30f082c",4.65,"2025-05-08","Carrier Billing",21,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b11f825-6e42-4d53-aab0-c25f45a5a41c","16f1e22c-c5a1-4785-95f0-933166d728a6",168.17,"2025-01-27","Debit Card",15,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b1382d3-327e-40f3-97e7-413a3e7a235b","eee959f6-9aff-45e5-adb5-c8855d64559d",0.39,"2025-07-05","Debit Card",8,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b3431ee-85db-4c72-a2ec-8d4c07755668","56824487-498c-4c14-a94b-1bf6e680769c",4475.47,"2025-04-21","Paypal",0,"Whale",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b41e8d7-4101-435b-9821-cce9e4e92539","7bdcb3bd-8736-4621-aa6e-5bab9ac12e44",357.06,"2025-03-14","Gift Card",11,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b587495-b898-4de9-9560-5a34d796454b","52682e26-cb41-4f99-bdfe-31e0bb6dbec8",4.20,"2025-04-26","Carrier Billing",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b597819-72e0-4cd8-8777-8e3bc33b56df","add8c379-34c9-4b45-b152-14c7ae40d099",388.28,"2025-05-14","Credit Card",22,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b69708f-509e-4d9a-8139-211f1a90e9d1","fdfd1217-cdf7-4f92-9580-3a6914932210",7.56,"2025-07-15","Google Pay",7,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b723d0d-11cf-4889-8407-51ce34e0c2ed","770b0737-59df-44e1-b1c0-ddaa78b3135e",265.97,"2025-02-19","Debit Card",17,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b7b4db9-2c38-4ef5-9a4e-94898903daf5","c2dd739e-50df-4ff5-a076-40d9ab669ae2",370.83,"2025-04-17","Paypal",16,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9b8ebf2f-3ff2-4936-819d-18b9d44bc78a","03777f00-2f89-488c-b3a2-3decdaf2b423",89.16,"2025-01-29","Paypal",9,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ba5ffac-a35d-464c-b2c9-ab81aff17e1c","4f6dbac4-bf40-4876-b84a-951ddb91df88",18.72,"2025-08-08","Gift Card",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ba772b5-19af-4641-a420-36b6a056f9ca","e9eadb83-df6f-4f35-a218-b11768a69681",3256.73,"2025-03-26","Google Pay",28,"Whale",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9bbac7e1-de96-455d-95b3-833a51638f55","d31a778d-a275-4645-86c2-d3b787a9fa12",1.92,"2025-06-26","Google Pay",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9c024c88-c749-4b65-b8fb-065ab1e05cf7","80e965eb-5da3-485f-b1c2-8188acdac45b",15.32,"2025-04-10","Paypal",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9c0f987b-8f75-4426-b1ff-f4838c2108f8","3465bd09-2c8e-4ade-a9a9-7dfa36c2eb07",12.14,"2025-08-07","Carrier Billing",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9c3f5ead-ecee-4c30-9a8f-50a1688d0529","c0d1872d-5dfe-4e40-8f3b-f496fdb2064c",15.32,"2025-02-15","Gift Card",7,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9c699774-5646-4295-8920-ed740fbe29ad","5ef0d7f9-1fd8-4ecb-bded-bcebfc9c9438",0.57,"2025-05-12","Paypal",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9c7c5ea4-a956-4397-ad22-3780623b6861","e764ab07-cfa3-48b7-b9a8-66dbfe61241d",15.13,"2025-07-24","Debit Card",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9cd6995b-41df-4168-8ce6-0b13d4b384ef","4841e93d-fa95-4f33-9ae6-2253d59ffd71",11.08,"2025-06-11","Credit Card",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ce422c8-e912-432e-8cd6-f2382dad929c","fcbbf400-d0ed-424f-8504-fe8c950a5c8f",287.41,"2025-04-02","Debit Card",1,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9d041f4b-1c86-4653-8153-4da5eee93128","f8638688-1fde-408c-bc94-28a133e4d6c6",8.53,"2025-04-01","Google Pay",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9d06f321-7252-4831-b1c3-326389da0e62","4b4bdb94-29e7-4ddd-84c8-2bbcd09c849a",18.03,"2025-05-31","Credit Card",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9d38ba19-0375-426e-96fd-9581124fa186","8317a9b6-24f7-4d12-9b45-ff29195b7707",10.15,"2025-05-18","Gift Card",4,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9d913842-f9ea-4635-a7ee-69faf6e8cc98","e5be4447-6f71-45e9-8954-40730849e617",4.00,"2025-01-01","Carrier Billing",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9d9b87be-239f-47b2-9b79-115b3ef26183","58be707e-f826-45a6-9a58-409b162aa10d",7.81,"2025-07-23","Apple Pay",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9dc2bd62-8ce2-4551-a12d-93a987f102f0","cefa2fcb-e775-4037-b062-5d06e35c6bb2",9.49,"2025-04-04","Carrier Billing",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9dd78816-30b9-4edb-acf5-45a8768677d5","0dcc3246-d467-4e51-8a0b-c269b1a023bc",5.20,"2025-05-10","Carrier Billing",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9de22f33-a597-4246-80e6-c768ae7a9f13","52a9f578-0347-4241-8fb1-a5dcdcaa8f69",3.58,"2025-05-19","Paypal",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9def5867-a577-416e-9b2e-7b428aef62c4","91ca138c-73b5-493a-9e9c-c962c90539cd",227.98,"2025-01-05","Credit Card",27,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9df0ec49-6a5e-4e5a-a3dc-2750c5a6d408","851c6eda-5967-4b5b-860f-bdc0b29dc006",10.56,"2025-02-05","Debit Card",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9dfbb772-9c43-4ce4-9f2c-3d0603d20c43","87a1d014-a32e-40d4-8351-6ea557a7e2a3",13.72,"2025-03-17","Gift Card",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9dfdd582-fdf0-4044-9d70-32796e76fb15","67948852-de30-4fd2-8b08-8eb093f73851",19.07,"2025-05-30","Carrier Billing",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e01cf05-0e6d-46ff-8ec5-6f20d08029fb","17344a11-c751-4e81-84bf-cf485b4f249b",0.45,"2025-03-07","Apple Pay",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e079ec1-769d-4fa6-b6c6-a2d143a15373","3c2b83cc-530b-4016-a706-8fc61486a9e1",1.00,"2025-04-01","Debit Card",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e0ee903-64aa-455b-8061-1d1c21a97215","3177bcb0-e554-41a6-b279-59d88a1d4472",1.18,"2025-01-14","Debit Card",6,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e26d561-e252-43c0-91d7-fbc05eb97361","bace4830-d0b3-412c-84ac-bd55f9981678",9.43,"2025-02-02","Paypal",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e35730f-d6db-4893-add7-26b3440cf8de","d554e85e-7e54-4560-91f0-881fdd2ccf38",253.65,"2025-07-30","Gift Card",7,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e48b886-89b7-4d28-bda1-6b3abbe95eb2","b5c61dc0-138d-4d49-ae4a-c4ca75787cb2",4964.45,"2025-01-28","Credit Card",11,"Whale",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e59ac39-1ac2-439f-be07-e92dfc4aa469","450778e0-a8e5-43f1-b708-dbb6832b33f6",15.56,"2025-07-20","Paypal",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9e9bcc2f-1a02-43cb-91e4-a4301f0d613d","ecc93dd5-24ab-45a7-b6bc-789f05884e34",20.00,"2025-01-01","Carrier Billing",7,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ea02d53-9660-40e9-a1f1-2551ca0d40e6","3c34738c-832b-4149-9a83-3931a6f7050e",7.47,"2025-07-18","Gift Card",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ec0baea-e1f2-453c-ba66-f9dd79038892","41468d36-95af-4d0b-ad9f-e662ad206752",18.33,"2025-04-19","Carrier Billing",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ed07e57-9774-4444-aa12-a56c39dd3c94","878455fd-f807-4639-8f3b-b71a36f1049c",246.02,"2025-01-11","Credit Card",4,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ed93d72-f9e4-4eda-aada-66e4455c69e2","1b25b9fc-dc66-4bbc-a6e0-9d3b09a504d1",9.86,"2025-02-12","Google Pay",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9edfb2a4-0c1f-4471-8ada-89e8d92ce642","26474136-42d7-4419-b53c-f134ef79ffb2",11.98,"2025-07-08","Credit Card",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ee3ada8-8b42-4729-b347-84642718ff11","9380472b-af61-47aa-b49c-fa49847fa299",0.87,"2025-01-02","Paypal",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9ef8beb5-c872-44ca-8986-1aa9f8995dce","72cbbb34-7ea6-48cf-8c98-f185b5878ba3",15.08,"2025-08-10","Paypal",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f1760d7-af65-42a0-b503-faaaea8cef07","0e898db5-4c3c-4f8f-8713-a288a82d56f3",13.56,"2025-02-06","Credit Card",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f403a5b-55b7-42c1-a1c1-92f8ddf08d1a","bce41d55-45af-4afb-9355-e1e8f95d3c52",9.96,"2025-06-27","Credit Card",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f41ec0f-11b7-464f-9d1e-bdcf6478e8cd","440e49a8-48ee-4e04-a140-5c64f2af0691",13.07,"2025-05-08","Debit Card",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f422757-6f64-4208-9aa9-2b2511161155","2c088b34-1e9b-482b-a9e0-f7a7095ac4b8",18.87,"2025-07-30","Debit Card",4,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f52923a-f243-4908-acfa-532cada357d5","788a985e-146e-413d-8bb7-05bc4967d393",19.18,"2025-01-19","Carrier Billing",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f6770e4-e803-4e1d-9945-1517dc9aa840","77433b09-ae71-43b6-a4e9-1f5c430abdfa",3.92,"2025-02-27","Apple Pay",11,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f70c68d-d3dd-4caa-a862-2fa7c6375e55","1cc42743-4be3-46f4-a65b-621b589b85f9",10.53,"2025-02-16","Credit Card",19,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f854655-af81-44a6-8e8e-cc5a85e9aeeb","625201eb-8d6c-4d6b-8b62-effc2affeeab",15.59,"2025-07-31","Debit Card",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f8e5568-711d-4b45-b503-d0e11a0a3687","df9d9d3b-80e0-4fd9-bead-023ad90a4244",17.35,"2025-03-10","Gift Card",1,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f9bc993-f333-433d-adf8-a5770de97b18","c7d9df19-9e15-4346-b9ea-9bd6c682021f",11.68,"2025-07-08","Credit Card",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9f9c778f-4ef3-4ae2-97cd-74840eb18662","0c0ad475-743f-4c61-97fc-35d1fe532460",15.45,"2025-02-13","Google Pay",30,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9fc714fa-f2da-4ec7-8a62-e5a0c62037c5","b81d7699-3b72-4108-9992-c6674725f038",397.09,"2025-02-26","Gift Card",26,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9fe22291-d2a7-41b8-858b-b2ced27bc1d5","0349515f-a3ae-4151-850f-5b11304fa19d",8.83,"2025-07-03","Gift Card",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"9feed827-b51a-430a-87bb-27a343ea619e","e2f737bc-bced-4c62-97ff-14498cbedbdb",8.52,"2025-06-15","Carrier Billing",21,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a008ca6b-025c-4952-8439-86fe701227e7","7f507ef1-a521-4d10-ab1b-6705642c43ca",19.56,"2025-06-14","Paypal",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a00ad20d-8bdd-4f1a-a6ac-7a3318c99d34","03227ae6-0b42-4b68-84d7-ec4034213528",11.34,"2025-02-10","Paypal",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a0163b07-606c-4dc8-909a-e2b693e8eeab","fcaaedc5-efa8-46bb-9dfe-f7360c594ef4",12.17,"2025-05-10","Paypal",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a018dc38-757d-4811-beb9-524fdb591129","f34384a2-7325-4713-a0d8-920daed8a3de",13.31,"2025-01-30","Apple Pay",26,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a02cd002-7335-4c37-beae-fee0c955f713","abf0d3fc-4c8d-4bdb-8333-279ad2f1d40f",17.79,"2025-03-14","Debit Card",20,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a05d443b-ac84-4e23-8b15-85dd849297df","6c4b98d0-42c8-441a-a366-bd7e613842ed",4.15,"2025-03-31","Paypal",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a05fb033-a6ae-4157-9f8a-f889a76fe8aa","82b8efff-7193-44fd-911a-33d226f5484e",23.33,"2025-03-26","Paypal",23,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a07a0e52-1d3e-44e2-a909-fd7aa89f763d","91febda3-377e-457b-9f1d-8f4970ede405",0.68,"2025-01-18","Carrier Billing",21,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a0fddc5f-d557-4a10-a4f7-3f6b488ba37e","f5769562-2a0b-4c10-be7c-0bfc4c84ad43",14.92,"2025-03-23","Paypal",5,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a115f30a-0eda-49a3-862e-1bc2bf307c2d","a1e877de-d095-4261-96f5-eacd859b93f2",10.18,"2025-03-30","Carrier Billing",15,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1257fae-077d-4440-aa86-bac7de839aca","ceaad43f-5791-42b0-8ef4-5550f6ee4662",8.01,"2025-06-12","Google Pay",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a12e74df-2796-42fd-ab3d-c6769914f34e","ea05c6b6-a32f-480a-94e8-d454345f120e",10.62,"2025-04-28","Google Pay",29,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a13babe0-d5af-4330-80af-f51e12d183d9","e45626db-9f45-410b-8944-81b4b2087762",3.16,"2025-07-11","Debit Card",14,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1489dbe-d351-4438-9eae-2ff6e73ab497","87818b61-5648-44ba-9108-3ed8621a9729",8.65,"2025-01-02","Gift Card",7,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1614a60-7b81-4c50-9608-0541ea144fec","17ebc561-3c20-4d14-b0bd-46d2c1f79033",3.88,"2025-08-11","Carrier Billing",12,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1617247-fdf0-4231-927f-a7cd80016f33","ed9cc640-2b44-475e-b8ee-e401f41603b2",2.60,"2025-07-27","Paypal",23,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1b187ed-97c6-4742-b6b7-a35a0d06fe33","cdd8acf3-b426-4167-8740-a99bfdcadbf7",19.42,"2025-02-20","Google Pay",28,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1bea987-00d8-4583-ae73-e0949fae582e","997bd37c-896d-4910-a82c-3ff74d1f0361",4.21,"2025-05-25","Debit Card",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1cd56cb-8cd3-40e2-8204-b46529a598c5","211c1459-b332-4394-b9d9-f5a4034aaeca",8.95,"2025-08-02","Carrier Billing",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a1e10e1f-ce5b-46b2-9c12-0d0a5dfc42fe","4d51f663-3c91-43fb-b2bd-a4cf1a7c3605",11.56,"2025-03-01","Debit Card",10,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a215735c-7779-47a6-8e9b-3670dce8d4fe","9f509c46-a978-48cb-927c-b7a7c249bc44",16.78,"2025-06-09","Debit Card",9,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a231e37b-ec46-4c41-9afb-3649103adda8","a9d5f0c1-555d-4547-ba2a-78d83b8cb36e",16.13,"2025-06-08","Google Pay",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a24027f4-5e44-458b-9390-09ee14298dcc","82e4f30c-89d8-49fb-ace8-e493131edad3",5.14,"2025-05-13","Apple Pay",16,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2594dc5-2f80-47da-a79f-c4c25382af5b","8b62d882-0eef-4212-b838-6b483ec48d37",5.18,"2025-08-01","Paypal",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a25d2559-90de-44af-aa4f-8c0ba397866d","b31e04e5-af21-4267-bac2-6e56dc4428d3",148.35,"2025-08-05","Credit Card",25,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a263b5b2-237e-4267-8e11-c5ccd6ae0684","50607a95-4339-4bdd-9122-6c016dbcb3ea",2.44,"2025-02-23","Gift Card",22,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2687f7a-cf4c-43b2-af8b-676cccc77d69","db8bcf17-e4b9-4a9a-a9ad-31e57ca7d583",19.15,"2025-05-17","Debit Card",17,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2a5af7c-92f7-4e30-896f-ea7c2e4e4520","bad9a08f-58eb-4b18-804f-d613a3cca416",28.38,"2025-06-15","Apple Pay",11,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2ac0b31-5f56-4424-803c-29b4840674cb","4b6f2912-3511-4dbf-9e6f-26ba7df28b5d",3.94,"2025-04-28","Apple Pay",23,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2c82439-2833-4e15-b2f9-f40d0ec33971","0722709e-2bdc-41dc-bce3-94a6329b3372",3.77,"2025-07-26","Gift Card",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2ca6200-c633-4a24-91ed-d7a579522d87","748a0f7c-2e58-4ed7-a908-fa36332e031c",4.08,"2025-06-13","Debit Card",24,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a2d00ee9-7067-4ca2-ab79-a00cc2c39aa3","c6919306-47bd-44b5-ad14-c8b1a3ce5cca",10.57,"2025-04-04","Google Pay",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a318ddf2-fa9b-4d9d-888c-87b1f2b972ab","e22b7c73-7813-4c7f-973c-1f3d48010fdc",235.30,"2025-08-06","Debit Card",0,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a33636af-5d96-4f27-9d19-27b9ed091b92","d009e25c-8a33-4849-adef-7ffb5d442662",20.53,"2025-01-29","Credit Card",15,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3798181-6f1b-48c4-b9a8-52f6762b7a27","b99eb8c7-f6c9-4d78-95ee-c092b374e877",8.21,"2025-04-14","Apple Pay",23,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a39cb320-893e-460c-9ce7-389cb7bc2fd5","7168c3a7-39d8-4850-b265-179020b219d7",1.95,"2025-04-20","Paypal",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3ab7a57-fd9f-49fe-82e2-d3984bf262b3","7bcd39f5-53c9-40d2-93fe-33765933dd1d",311.60,"2025-06-23","Credit Card",4,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3cfd79a-8125-4a8f-9b86-cb048d456ac2","dae7cf5a-3530-4c5b-955a-60b8189830fc",7.91,"2025-06-15","Paypal",13,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3d37a1d-335a-4168-899b-e8bc4b21d1a0","bef67523-a2d4-4f04-9d72-a757430a50b7",4.39,"2025-05-17","Paypal",25,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3d90c2f-0906-4b1b-aa8d-7e014abd4923","ea90971c-33ab-43fe-b105-2742b6389a18",1.58,"2025-06-27","Paypal",27,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3e31d72-9f18-411a-a3b0-d4a930251d17","cf00c830-9118-4655-9c29-5f2bd4dda8d5",14.76,"2025-05-01","Gift Card",0,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a3e8ac8d-8f61-4a43-a9f2-fce878dbb086","f04cc825-8e87-44ff-aefe-2f2ec11e8d17",11.72,"2025-08-12","Google Pay",12,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a419d94b-2c45-454c-8101-dfb23bcd810f","d5ee6139-18e8-4d2a-b643-f707473f4a1b",24.55,"2025-04-28","Debit Card",11,"Dolphin",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a41ae518-8e67-444b-9db1-7307202ea306","6a3940fa-8967-424b-bbc8-f36bd8a30031",16.62,"2025-06-21","Debit Card",18,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a427ed51-8115-4933-868b-9e663bfd3651","3b90c888-90e9-42e4-be2e-1f8b64dac354",9.93,"2025-05-08","Credit Card",2,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
"a4393781-4c2a-440b-9aae-d1f64494c080","837b96b5-c2c2-4065-b4d8-f3b03554b69c",13.15,"2025-03-24","Carrier Billing",3,"Minnow",True,"2026-05-28","2026-05-28 20:42:17.731668"
